-0.000799451, -9.20109e-05, 1.99089e-05, -4.09714e-07, 0.00111879, -0.000732422
-0.000826026, -0.000102166, 2.05887e-05, -4.09714e-07, 0.00111879, -0.000732422
-0.000854108, -0.000121918, 2.21847e-05, -3.42403e-07, 0.00114512, -0.00059802
-0.00087064, -0.000128623, 1.55011e-05, -3.25105e-07, 0.00100662, -0.000645935
-0.000899895, -0.000142146, 8.27075e-06, -2.59811e-07, 0.00106418, -0.000488281
-0.000910135, -0.000147536, -3.03144e-06, -2.73143e-07, 0.000913491, -0.00059802
-0.0009059, -0.000139445, -6.25635e-07, -3.68634e-07, 0.00100662, -0.000732422
-0.000906861, -0.000134293, -8.51208e-06, -3.57628e-07, 0.000976562, -0.000732422
-0.000916064, -0.000130929, -1.13134e-05, -3.05383e-07, 0.000945553, -0.000645935
-0.000921541, -0.000125851, -1.82515e-05, -2.92002e-07, 0.000845728, -0.000690534
-0.000928554, -0.000117932, -2.3416e-05, -2.73143e-07, 0.000845728, -0.000645935
-0.00093631, -9.92119e-05, -1.9413e-05, -3.05383e-07, 0.000945553, -0.000645935
-0.000954719, -9.08114e-05, -1.9639e-05, -2.49344e-07, 0.000913491, -0.000545915
-0.000953024, -5.75818e-05, -2.24164e-05, -3.26468e-07, 0.000945553, -0.000690534
-0.000968652, -3.63253e-05, -2.0831e-05, -2.92002e-07, 0.000976562, -0.00059802
-0.000998571, -2.05413e-05, -9.22784e-06, -2.6656e-07, 0.00109183, -0.000488281
-0.00102498, 6.29947e-06, -6.7447e-06, -1.93141e-07, 0.00111879, -0.000345267
-0.00104412, 1.70618e-05, 3.40551e-06, 0.00024391, 0.00109188, -0.000422997
-0.00104772, 1.2368e-05, -4.859e-06, -2.59811e-07, 0.00106418, -0.000488281
-0.00104078, 2.21767e-05, -2.92508e-05, -3.05383e-07, 0.000945553, -0.000645935
-0.00103714, 2.43336e-05, -2.79889e-05, -3.9984e-07, 0.0010358, -0.00077204
-0.00105658, -1.73971e-05, -4.06567e-05, -3.05383e-07, 0.00111879, -0.000545915
-0.00107164, -2.97539e-05, -5.4685e-05, -2.6656e-07, 0.00109183, -0.000488281
-0.00108791, -4.81606e-05, -5.88125e-05, -2.58096e-07, 0.0012207, -0.000422864
-0.00110914, -6.87167e-05, -6.44739e-05, -0.000244404, 0.00124483, -0.000422712
-0.00113273, -8.71047e-05, -7.5562e-05, -0.000244404, 0.00124483, -0.000422712
-0.00114926, -0.000102792, -8.19023e-05, -0.000345486, 0.00126853, -0.000345048
-0.00115718, -0.000141267, -9.0413e-05, -0.000244499, 0.00131467, -0.000545754
-0.00118167, -0.00017992, -9.07129e-05, -0.000423142, 0.00131465, -0.000422586
-0.00120128, -0.000206847, -0.00011574, -0.000423137, 0.00129178, -0.000422591
-0.00125432, -0.000235792, -0.000118413, -0.000488281, 0.00140248, 3.42403e-07
-0.00129805, -0.00025947, -0.000118586, -0.000488281, 0.00152466, 3.72231e-07
-0.00134088, -0.000281893, -0.00012322, -0.000488281, 0.00146484, 3.57628e-07
-0.00136647, -0.000350028, -0.000132779, -0.00059802, 0.00148505, 4.44045e-07
-0.0013869, -0.000382558, -0.000135922, -0.000646126, 0.00156318, -0.000243636
-0.00141017, -0.000467271, -0.000148757, -0.00077204, 0.00165584, 6.39189e-07
-0.00142532, -0.000507828, -0.000141886, -0.000846017, 0.0016736, -0.000344559
-0.00145906, -0.000581257, -0.00014651, -0.000976562, 0.00167374, 8.17258e-07
-0.00147225, -0.000624303, -0.000143158, -0.000913788, 0.00172618, -0.000344478
-0.00150037, -0.000666451, -0.000141225, -0.00100683, 0.00170886, -0.00024328
-0.00153808, -0.000698637, -0.000142033, -0.00100662, 0.00169146, 8.51325e-07
