103984634, 0.0133747, -0.355671, -0.595186, -0.0372499, -0.0421767, -0.00951362
105116883, 0.0131746, -0.365989, -0.594636, -0.0464511, -0.0427749, 0.000784458
91238780, 0.0132132, -0.370642, -0.591796, -0.0559318, -0.0398125, 0.00227108
94446900, 0.0137647, -0.377134, -0.589313, -0.0672095, -0.037945, 0.00509071
91107910, 0.0147948, -0.380553, -0.584562, -0.0734934, -0.0380828, 0.00906987
91347069, 0.0162583, -0.381171, -0.579006, -0.0729018, -0.040803, 0.00554312
91833430, 0.0179864, -0.380919, -0.573935, -0.0698986, -0.0457095, -0.00214484
105387605, 0.0185687, -0.380209, -0.566527, -0.0612845, -0.0455795, -0.00743652
104243158, 0.0172454, -0.378905, -0.554718, -0.0540263, -0.0397343, -0.0177297
106063317, 0.0153701, -0.379054, -0.541, -0.0502701, -0.0343002, -0.028877
96762705, 0.0139274, -0.379813, -0.528349, -0.0467852, -0.0321778, -0.040062
94991586, 0.0129342, -0.380397, -0.510804, -0.0436776, -0.0320285, -0.054107
95163226, 0.0126293, -0.381568, -0.490996, -0.0426965, -0.0320123, -0.060329
105327505, 0.0135476, -0.381765, -0.464669, -0.0395087, -0.0301949, -0.0752754
92748197, 0.0142508, -0.381734, -0.445313, -0.038771, -0.025485, -0.082916
92832516, 0.0146062, -0.38116, -0.424547, -0.0401642, -0.0182175, -0.0877012
92001653, 0.0134614, -0.379255, -0.402069, -0.0408839, -0.00771528, -0.0828039
106612398, 0.0087378, -0.374507, -0.372827, -0.0387694, 0.0151758, -0.0708759
91895942, 0.00379057, -0.372248, -0.358356, -0.0400278, 0.0296976, -0.0549197
104315127, -0.00270985, -0.364589, -0.33415, -0.0307968, 0.0483807, -0.0342078
104256465, -0.00664248, -0.358755, -0.315732, -0.0232113, 0.0537543, -0.0290827
91839733, -0.00835251, -0.354587, -0.298004, -0.0179877, 0.0522761, -0.0194961
104333081, -0.00707137, -0.35125, -0.271887, -0.0204954, 0.0366959, -0.00825405
104344694, 0.000361411, -0.348833, -0.250035, -0.0244832, 0.0117277, 0.0152818
91429928, 0.00854182, -0.344693, -0.230032, -0.0309446, -0.00927316, 0.0163469
104070085, 0.0230365, -0.341158, -0.210365, -0.0427344, -0.0496272, 0.0189981
102921653, 0.0337603, -0.337656, -0.197206, -0.0508356, -0.0830507, 0.0320507
95144072, 0.0400208, -0.333623, -0.186382, -0.0538358, -0.102057, 0.0298962
92888224, 0.0444128, -0.332164, -0.178635, -0.0566218, -0.115107, 0.0274473
95567914, 0.0458523, -0.330762, -0.172107, -0.0561469, -0.115942, 0.021563
93873894, 0.0457971, -0.329879, -0.166505, -0.051575, -0.110453, 0.0129848
91373604, 0.0431701, -0.327541, -0.160935, -0.0407195, -0.0981654, 0.00802643
91909973, 0.0396023, -0.324426, -0.156241, -0.0294753, -0.0847324, 0.00296209
91364391, 0.0342928, -0.320971, -0.150471, -0.0191138, -0.0661057, 0.00433245
90914916, 0.029373, -0.318048, -0.14451, -0.0153182, -0.0492471, 0.00677223
106280008, 0.0238789, -0.316424, -0.139095, -0.0167933, -0.0313665, 0.00568777
91589941, 0.0212461, -0.31587, -0.136909, -0.0192188, -0.0232311, 0.00518716
104704552, 0.0196168, -0.315609, -0.135575, -0.021848, -0.0193113, 0.00512171
104083157, 0.018867, -0.314259, -0.135076, -0.021764, -0.021318, 0.00934058
103240908, 0.0189403, -0.309113, -0.134609, -0.0216741, -0.0279163, 0.0164466
90914498, 0.0189681, -0.298164, -0.134633, -0.0195386, -0.0308784, 0.0337858
92980373, 0.0179847, -0.277174, -0.134217, -0.0153322, -0.0330988, 0.0589284
91260560, 0.0155582, -0.254672, -0.133476, -0.0117538, -0.0299959, 0.0844793
103843852, 0.00883235, -0.216205, -0.130552, -0.0059751, -0.0196292, 0.122792
103124034, 0.00172232, -0.182318, -0.127646, -0.00365174, -0.00877987, 0.150765
106542223, -0.00746958, -0.140791, -0.121204, -0.00116151, 0.00607105, 0.176299
94099288, -0.0146555, -0.112001, -0.115716, 0.000100598, 0.0155847, 0.178885
91048446, -0.021098, -0.0852239, -0.111732, 0.00145036, 0.0214094, 0.195491
103916540, -0.0268661, -0.0472494, -0.104405, 0.00296061, 0.0240939, 0.199536
103485435, -0.0302932, -0.0201471, -0.0987545, 0.00173249, 0.0220025, 0.195474
106112977, -0.0337242, 0.00982787, -0.0933106, 0.00870229, 0.0200061, 0.206237
105761604, -0.0361458, 0.0311029, -0.0879274, 0.0135294, 0.0194239, 0.211626
104359985, -0.0377041, 0.0458185, -0.0851113, 0.0121555, 0.01903, 0.208324
96820557, -0.0386307, 0.0533434, -0.0830103, 0.00753137, 0.0209305, 0.205092
104309207, -0.0390874, 0.0586964, -0.0825211, -0.000574146, 0.0245892, 0.196241
103351450, -0.03999, 0.0596231, -0.0836387, -0.00758141, 0.030938, 0.181456
90980261, -0.0404811, 0.0601603, -0.0853892, -0.00740209, 0.0342322, 0.164067
103400678, -0.0422003, 0.0590702, -0.0867317, -0.019904, 0.045457, 0.123809
103196430, -0.0463453, 0.0525886, -0.0855706, -0.0339905, 0.0617592, 0.118371
91900657, -0.0495, 0.0499082, -0.0872293, -0.0446342, 0.0720828, 0.100935
104200656, -0.057195, 0.0442539, -0.0845715, -0.0546797, 0.0910575, 0.0912192
104684587, -0.0636811, 0.0436152, -0.0793138, -0.0484907, 0.105425, 0.100346
94430350, -0.0689986, 0.0464903, -0.0737731, -0.0409925, 0.11451, 0.0902036
103986554, -0.0719655, 0.0504168, -0.0641713, -0.0294377, 0.119952, 0.0826852
102991329, -0.0708601, 0.0545148, -0.0520398, -0.0258989, 0.118668, 0.0843151
91596088, -0.0684589, 0.0570432, -0.0447264, -0.0280981, 0.112091, 0.087368
105692653, -0.0681794, 0.0535249, -0.040094, -0.0372833, 0.110213, 0.0771741
96387449, -0.074794, 0.0492031, -0.0416232, -0.0404031, 0.109204, 0.0758533
92728363, -0.0845327, 0.0400046, -0.0413244, -0.0293322, 0.106787, 0.0825536
106089605, -0.0882427, 0.0369569, -0.0350494, -0.022202, 0.105874, 0.0743439
91077535, -0.0908764, 0.0306974, -0.0339864, -0.0331238, 0.11194, 0.0655822
95587924, -0.0911545, 0.0236643, -0.0337649, -0.042526, 0.104587, 0.0671233
103696882, -0.0900002, 0.0216892, -0.036516, -0.0272986, 0.0850838, 0.0581759
92018057, -0.0890751, 0.0234979, -0.0352698, -0.0146099, 0.08024, 0.0484968
91329873, -0.0868001, 0.0262074, -0.0298981, -0.00530392, 0.0758203, 0.043865
103638689, -0.0769743, 0.0267476, -0.0194287, -0.00910246, 0.0601666, 0.0315273
95294550, -0.0648043, 0.0239617, -0.0116044, -0.0175652, 0.0390312, 0.0316308
102421389, -0.0473521, 0.0210571, 0.00298227, -0.0279136, 0.00157364, 0.0107403
106245626, -0.0407076, 0.021578, 0.0118381, -0.02178, -0.00215281, 0.00533687
103917755, -0.0456843, 0.0314307, 0.0152192, -0.00258504, 0.0113228, 0.0294298
104815023, -0.0530211, 0.0390679, 0.0166852, 0.00430349, 0.0189071, 0.0395002
104794394, -0.0550205, 0.0433898, 0.017074, 0.00623833, 0.0180736, 0.0317672
105125752, -0.0554874, 0.0436104, 0.0171507, 0.00509117, 0.0179992, 0.0312611
105228864, -0.0551777, 0.0431528, 0.0170287, 0.00465701, 0.0171548, 0.0313068
102357575, -0.0540862, 0.0437458, 0.0172505, 0.00654593, 0.0156617, 0.0312097
104872083, -0.0532944, 0.044665, 0.0174068, 0.00697713, 0.014696, 0.0310174
91476679, -0.0528675, 0.0448729, 0.0173264, 0.00643429, 0.0147812, 0.0308691
105397108, -0.0526622, 0.04472, 0.0171831, 0.00633574, 0.0146925, 0.0308218
91297671, -0.0524863, 0.0449443, 0.0172908, 0.00675061, 0.0148035, 0.0305352
103959337, -0.0524275, 0.0450757, 0.0173344, 0.00663319, 0.0147437, 0.0303652
97759319, -0.0523582, 0.0451394, 0.0172731, 0.00641418, 0.0146543, 0.0303651
105861030, -0.0523286, 0.0452415, 0.0173861, 0.00677833, 0.0152002, 0.0297898
91542311, -0.0523752, 0.0453146, 0.0172762, 0.00667429, 0.0146378, 0.0298722
105557382, -0.052192, 0.0455152, 0.0174475, 0.00647996, 0.0145087, 0.0291918
103611970, -0.0519796, 0.0456553, 0.0174514, 0.00656188, 0.0144739, 0.0288343
91700187, -0.0519506, 0.0457492, 0.0173554, 0.00658568, 0.0146067, 0.0286255
104234297, -0.0520321, 0.0457003, 0.0171821, 0.0064592, 0.0140443, 0.0285616
104137001, -0.0518082, 0.0458656, 0.0173456, 0.00650142, 0.0141306, 0.0283182
103947330, -0.0518708, 0.0458179, 0.0172614, 0.0065032, 0.014285, 0.0282599
107109792, -0.0518947, 0.0457973, 0.0172213, 0.00639956, 0.0140737, 0.0281885
91985336, -0.0518462, 0.0457698, 0.0171433, 0.00640462, 0.0138127, 0.0280655
106259420, -0.0518699, 0.045735, 0.0170818, 0.00643064, 0.0139787, 0.0280277
103633167, -0.0518723, 0.045747, 0.0170648, 0.00644358, 0.0139214, 0.0279438
97643541, -0.0518181, 0.045803, 0.0170485, 0.00642188, 0.0138306, 0.027754
91433915, -0.0517486, 0.045819, 0.0170962, 0.00643875, 0.0136163, 0.0278626
